gen_user,test_user,window_idx,anomaly_percentage
1,41,18,0.13
1,41,19,0.12
1,41,20,0.06
1,41,21,0.08
1,41,22,0.1
1,41,23,0.15
1,41,24,0.1
1,41,25,0.1
1,41,26,0.1
1,41,27,0.08
1,41,28,0.1
1,41,29,0.06
1,41,30,0.11
1,41,31,0.08
1,42,0,0.09
1,42,1,0.07
1,42,2,0.09
1,42,3,0.13
1,42,4,0.11
1,42,5,0.14
1,42,6,0.07
1,42,7,0.09
1,42,8,0.12
1,42,9,0.08
1,42,10,0.13
1,42,11,0.07
1,42,12,0.1
1,42,13,0.06
1,42,14,0.08
1,42,15,0.12
1,42,16,0.1
1,42,17,0.07
1,42,18,0.13
1,42,19,0.12
1,42,20,0.06
1,42,21,0.08
1,42,22,0.1
1,42,23,0.15
1,42,24,0.1
1,42,25,0.1
1,42,26,0.1
1,42,27,0.08
1,42,28,0.1
1,42,29,0.06
1,42,30,0.11
1,42,31,0.08
1,43,0,0.09
1,43,1,0.07
1,43,2,0.09
1,43,3,0.13
1,43,4,0.11
1,43,5,0.14
1,43,6,0.07
1,43,7,0.09
1,43,8,0.12
1,43,9,0.08
1,43,10,0.13
1,43,11,0.07
1,43,12,0.1
1,43,13,0.06
1,43,14,0.08
1,43,15,0.12
1,43,16,0.1
1,43,17,0.07
1,43,18,0.13
1,43,19,0.12
1,43,20,0.06
1,43,21,0.08
1,43,22,0.1
1,43,23,0.15
1,43,24,0.1
1,43,25,0.1
1,43,26,0.1
1,43,27,0.08
1,43,28,0.1
1,43,29,0.06
1,43,30,0.11
1,43,31,0.08
1,44,0,0.09
1,44,1,0.07
1,44,2,0.09
1,44,3,0.13
1,44,4,0.11
1,44,5,0.14
1,44,6,0.07
1,44,7,0.09
1,44,8,0.12
1,44,9,0.08
1,44,10,0.13
1,44,11,0.07
1,44,12,0.1
1,44,13,0.06
1,44,14,0.08
1,44,15,0.12
1,44,16,0.1
1,44,17,0.07
1,44,18,0.13
1,44,19,0.12
1,44,20,0.06
1,44,21,0.08
1,44,22,0.1
1,44,23,0.15
1,44,24,0.1
1,44,25,0.1
1,44,26,0.1
1,44,27,0.08
1,44,28,0.1
1,44,29,0.06
1,44,30,0.11
1,44,31,0.08
1,45,0,0.09
1,45,1,0.07
1,45,2,0.09
1,45,3,0.13
1,45,4,0.11
1,45,5,0.14
1,45,6,0.07
1,45,7,0.09
1,45,8,0.12
1,45,9,0.08
1,45,10,0.13
1,45,11,0.07
1,45,12,0.1
1,45,13,0.06
1,45,14,0.08
1,45,15,0.12
1,45,16,0.1
1,45,17,0.07
1,45,18,0.13
1,45,19,0.12
1,45,20,0.06
1,45,21,0.08
1,45,22,0.1
1,45,23,0.15
1,45,24,0.1
1,45,25,0.1
1,45,26,0.1
1,45,27,0.08
1,45,28,0.1
1,45,29,0.06
1,45,30,0.11
1,45,31,0.08
1,46,0,0.09
1,46,1,0.07
1,46,2,0.09
1,46,3,0.13
1,46,4,0.11
1,46,5,0.14
1,46,6,0.07
1,46,7,0.09
1,46,8,0.12
1,46,9,0.08
1,46,10,0.13
1,46,11,0.07
1,46,12,0.1
1,46,13,0.06
1,46,14,0.08
1,46,15,0.12
1,46,16,0.1
1,46,17,0.07
1,46,18,0.13
1,46,19,0.12
1,46,20,0.06
1,46,21,0.08
1,46,22,0.1
1,46,23,0.15
1,46,24,0.1
1,46,25,0.1
1,46,26,0.1
1,46,27,0.08
1,46,28,0.1
1,46,29,0.06
1,46,30,0.11
1,46,31,0.08
1,48,0,0.09
1,48,1,0.07
1,48,2,0.09
1,48,3,0.13
1,48,4,0.11
1,48,5,0.14
1,48,6,0.07
1,48,7,0.09
1,48,8,0.12
1,48,9,0.08
1,48,10,0.13
1,48,11,0.07
1,48,12,0.1
1,48,13,0.06
1,48,14,0.08
1,48,15,0.12
1,48,16,0.1
1,48,17,0.07
1,48,18,0.13
1,48,19,0.12
1,48,20,0.06
1,48,21,0.08
1,48,22,0.1
1,48,23,0.15
1,48,24,0.1
1,48,25,0.1
1,48,26,0.1
1,48,27,0.08
1,48,28,0.1
1,48,29,0.06
1,48,30,0.11
1,48,31,0.08
1,49,0,0.09
1,49,1,0.07
1,49,2,0.09
1,49,3,0.13
1,49,4,0.11
1,49,5,0.14
1,49,6,0.07
1,49,7,0.09
1,49,8,0.12
1,49,9,0.08
1,49,10,0.13
1,49,11,0.07
1,49,12,0.1
1,49,13,0.06
1,49,14,0.08
1,49,15,0.12
1,49,16,0.1
1,49,17,0.07
1,49,18,0.13
1,49,19,0.12
1,49,20,0.06
1,49,21,0.08
1,49,22,0.1
1,49,23,0.15
1,49,24,0.1
1,49,25,0.1
1,49,26,0.1
1,49,27,0.08
1,49,28,0.1
1,49,29,0.06
1,49,30,0.11
1,49,31,0.08
2,1,0,0.26
2,1,1,0.16
2,1,2,0.18
2,1,3,0.25
2,1,4,0.24
2,1,5,0.22
2,1,6,0.22
2,1,7,0.19
2,1,8,0.25
2,1,9,0.23
2,1,10,0.18
2,1,11,0.22
2,1,12,0.21
2,1,13,0.19
2,1,14,0.21
2,1,15,0.26
2,1,16,0.17
2,1,17,0.15
2,1,18,0.22
2,1,19,0.18
2,1,20,0.24
2,1,21,0.22
2,1,22,0.16
2,1,23,0.17
2,1,24,0.21
2,1,25,0.16
2,1,26,0.19
2,1,27,0.14
2,1,28,0.23
2,2,0,0.26
2,2,1,0.16
2,2,2,0.18
2,2,3,0.25
2,2,4,0.24
2,2,5,0.22
2,2,6,0.22
2,2,7,0.19
2,2,8,0.25
2,2,9,0.23
2,2,10,0.18
2,2,11,0.22
2,2,12,0.21
2,2,13,0.19
2,2,14,0.21
2,2,15,0.26
2,2,16,0.17
2,2,17,0.15
2,2,18,0.22
2,2,19,0.18
2,2,20,0.24
2,2,21,0.22
2,2,22,0.16
2,2,23,0.17
2,2,24,0.21
2,2,25,0.16
2,2,26,0.18
2,2,27,0.14
2,2,28,0.23
2,3,0,0.26
2,3,1,0.16
2,3,2,0.18
2,3,3,0.25
2,3,4,0.24
2,3,5,0.22
2,3,6,0.22
2,3,7,0.19
2,3,8,0.25
2,3,9,0.23
2,3,10,0.18
2,3,11,0.22
2,3,12,0.21
2,3,13,0.19
2,3,14,0.21
2,3,15,0.26
2,3,16,0.17
2,3,17,0.15
2,3,18,0.22
2,3,19,0.18
2,3,20,0.24
2,3,21,0.22
2,3,22,0.16
2,3,23,0.17
2,3,24,0.21
2,3,25,0.16
2,3,26,0.18
2,3,27,0.14
2,3,28,0.23
2,4,0,0.26
2,4,1,0.16
2,4,2,0.18
2,4,3,0.25
2,4,4,0.24
2,4,5,0.22
2,4,6,0.22
2,4,7,0.19
2,4,8,0.25
2,4,9,0.23
2,4,10,0.18
2,4,11,0.22
2,4,12,0.21
2,4,13,0.19
2,4,14,0.21
2,4,15,0.26
2,4,16,0.17
2,4,17,0.15
2,4,18,0.22
2,4,19,0.18
2,4,20,0.24
2,4,21,0.22
2,4,22,0.16
2,4,23,0.17
2,4,24,0.21
2,4,25,0.16
2,4,26,0.19
2,4,27,0.14
2,4,28,0.23
2,5,0,0.26
2,5,1,0.16
2,5,2,0.18
2,5,3,0.25
2,5,4,0.24
2,5,5,0.22
2,5,6,0.22
2,5,7,0.19
2,5,8,0.25
2,5,9,0.23
2,5,10,0.18
2,5,11,0.22
2,5,12,0.21
2,5,13,0.19
2,5,14,0.21
2,5,15,0.26
2,5,16,0.17
2,5,17,0.15
2,5,18,0.22
2,5,19,0.18
2,5,20,0.24
2,5,21,0.22
2,5,22,0.16
2,5,23,0.17
2,5,24,0.21
2,5,25,0.16
2,5,26,0.18
2,5,27,0.14
2,5,28,0.23
2,6,0,0.26
2,6,1,0.16
2,6,2,0.18
2,6,3,0.25
2,6,4,0.24
2,6,5,0.22
2,6,6,0.22
2,6,7,0.19
2,6,8,0.25
2,6,9,0.23
2,6,10,0.18
2,6,11,0.22
2,6,12,0.21
2,6,13,0.19
2,6,14,0.21
2,6,15,0.26
2,6,16,0.17
2,6,17,0.15
2,6,18,0.22
2,6,19,0.18
2,6,20,0.24
2,6,21,0.22
2,6,22,0.16
2,6,23,0.17
2,6,24,0.21
2,6,25,0.16
2,6,26,0.19
2,6,27,0.14
2,6,28,0.23
2,7,0,0.26
2,7,1,0.16
2,7,2,0.18
2,7,3,0.25
2,7,4,0.24
2,7,5,0.22
2,7,6,0.22
2,7,7,0.19
2,7,8,0.25
2,7,9,0.23
2,7,10,0.18
2,7,11,0.22
2,7,12,0.21
2,7,13,0.19
2,7,14,0.21
2,7,15,0.26
2,7,16,0.17
2,7,17,0.15
2,7,18,0.22
2,7,19,0.18
2,7,20,0.24
2,7,21,0.22
2,7,22,0.16
2,7,23,0.17
2,7,24,0.21
2,7,25,0.16
2,7,26,0.19
2,7,27,0.14
2,7,28,0.23
2,8,0,0.26
2,8,1,0.16
2,8,2,0.18
2,8,3,0.25
2,8,4,0.24
2,8,5,0.22
2,8,6,0.22
2,8,7,0.19
2,8,8,0.25
2,8,9,0.23
2,8,10,0.18
2,8,11,0.22
2,8,12,0.21
2,8,13,0.19
2,8,14,0.21
2,8,15,0.26
2,8,16,0.17
2,8,17,0.15
2,8,18,0.22
2,8,19,0.18
2,8,20,0.24
2,8,21,0.22
2,8,22,0.16
2,8,23,0.17
2,8,24,0.21
2,8,25,0.16
2,8,26,0.19
2,8,27,0.14
2,8,28,0.23
2,19,0,0.26
2,19,1,0.16
2,19,2,0.18
2,19,3,0.25
2,19,4,0.24
2,19,5,0.22
2,19,6,0.22
2,19,7,0.19
2,19,8,0.25
2,19,9,0.23
2,19,10,0.18
2,19,11,0.22
2,19,12,0.21
2,19,13,0.19
2,19,14,0.21
2,19,15,0.26
2,19,16,0.17
2,19,17,0.15
2,19,18,0.22
2,19,19,0.18
2,19,20,0.24
2,19,21,0.22
2,19,22,0.16
2,19,23,0.17
2,19,24,0.21
2,19,25,0.16
2,19,26,0.18
2,19,27,0.14
2,19,28,0.23
2,21,0,0.26
2,21,1,0.16
2,21,2,0.18
2,21,3,0.25
2,21,4,0.24
2,21,5,0.22
2,21,6,0.22
2,21,7,0.19
2,21,8,0.25
2,21,9,0.23
2,21,10,0.18
2,21,11,0.22
2,21,12,0.21
2,21,13,0.19
2,21,14,0.21
2,21,15,0.26
2,21,16,0.17
2,21,17,0.15
2,21,18,0.22
2,21,19,0.18
2,21,20,0.24
2,21,21,0.22
2,21,22,0.16
2,21,23,0.17
2,21,24,0.21
2,21,25,0.16
2,21,26,0.19
2,21,27,0.14
2,21,28,0.23
2,22,0,0.26
2,22,1,0.16
2,22,2,0.18
2,22,3,0.25
2,22,4,0.24
2,22,5,0.22
2,22,6,0.22
2,22,7,0.19
2,22,8,0.25
2,22,9,0.23
2,22,10,0.18
2,22,11,0.22
2,22,12,0.21
2,22,13,0.19
2,22,14,0.21
2,22,15,0.26
2,22,16,0.17
2,22,17,0.15
2,22,18,0.22
2,22,19,0.18
2,22,20,0.24
2,22,21,0.22
2,22,22,0.16
2,22,23,0.17
2,22,24,0.21
2,22,25,0.16
2,22,26,0.19
2,22,27,0.14
2,22,28,0.23
2,26,0,0.26
2,26,1,0.16
2,26,2,0.18
2,26,3,0.25
2,26,4,0.24
2,26,5,0.22
2,26,6,0.22
2,26,7,0.19
2,26,8,0.25
2,26,9,0.23
2,26,10,0.18
2,26,11,0.22
2,26,12,0.21
2,26,13,0.19
2,26,14,0.21
2,26,15,0.26
2,26,16,0.17
2,26,17,0.15
2,26,18,0.22
2,26,19,0.18
2,26,20,0.24
2,26,21,0.22
2,26,22,0.16
2,26,23,0.17
2,26,24,0.21
2,26,25,0.16
2,26,26,0.18
2,26,27,0.14
2,26,28,0.23
2,27,0,0.26
2,27,1,0.16
2,27,2,0.18
2,27,3,0.25
2,27,4,0.24
2,27,5,0.22
2,27,6,0.22
2,27,7,0.19
2,27,8,0.25
2,27,9,0.23
2,27,10,0.18
2,27,11,0.22
2,27,12,0.21
2,27,13,0.19
2,27,14,0.21
2,27,15,0.26
2,27,16,0.17
2,27,17,0.15
2,27,18,0.22
2,27,19,0.18
2,27,20,0.24
2,27,21,0.22
2,27,22,0.16
2,27,23,0.17
2,27,24,0.21
2,27,25,0.16
2,27,26,0.19
2,27,27,0.14
2,27,28,0.23
2,28,0,0.26
2,28,1,0.16
2,28,2,0.18
2,28,3,0.25
2,28,4,0.24
2,28,5,0.22
2,28,6,0.22
2,28,7,0.19
2,28,8,0.25
2,28,9,0.23
2,28,10,0.18
2,28,11,0.22
2,28,12,0.21
2,28,13,0.19
2,28,14,0.21
2,28,15,0.26
2,28,16,0.17
2,28,17,0.15
2,28,18,0.22
2,28,19,0.18
2,28,20,0.24
2,28,21,0.22
2,28,22,0.16
2,28,23,0.17
2,28,24,0.21
2,28,25,0.16
2,28,26,0.19
2,28,27,0.14
2,28,28,0.23
2,29,0,0.26
2,29,1,0.16
2,29,2,0.18
2,29,3,0.25
2,29,4,0.24
2,29,5,0.22
2,29,6,0.22
2,29,7,0.19
2,29,8,0.25
2,29,9,0.23
2,29,10,0.18
2,29,11,0.22
2,29,12,0.21
2,29,13,0.19
2,29,14,0.21
2,29,15,0.26
2,29,16,0.17
2,29,17,0.15
2,29,18,0.22
2,29,19,0.18
2,29,20,0.24
2,29,21,0.22
2,29,22,0.16
2,29,23,0.17
2,29,24,0.21
2,29,25,0.16
2,29,26,0.19
2,29,27,0.14
2,29,28,0.23
2,35,0,0.26
2,35,1,0.16
2,35,2,0.18
2,35,3,0.25
2,35,4,0.24
2,35,5,0.22
2,35,6,0.22
2,35,7,0.19
2,35,8,0.25
2,35,9,0.23
2,35,10,0.18
2,35,11,0.22
2,35,12,0.21
2,35,13,0.19
2,35,14,0.21
2,35,15,0.26
2,35,16,0.17
2,35,17,0.15
2,35,18,0.22
2,35,19,0.18
2,35,20,0.24
2,35,21,0.22
2,35,22,0.16
2,35,23,0.17
2,35,24,0.21
2,35,25,0.16
2,35,26,0.18
2,35,27,0.14
2,35,28,0.23
2,36,0,0.26
2,36,1,0.16
2,36,2,0.18
